force,stroke
6620.511,2.984781
6620.407,2.984948
6620.431,2.985115
6620.208,2.985281
6620.153,2.985448
6620.368,2.985615
6620.622,2.985781
6620.709,2.985948
6620.256,2.986115
6620.082,2.986281
6620.256,2.986448
6620.407,2.986614
6619.859,2.986781
6619.779,2.986948
6620.002,2.987115
6620.502,2.987281
6620.94,2.987448
6620.487,2.987615
6620.518,2.987781
6620.733,2.987948
6620.502,2.988115
6620.407,2.988281
6620.264,2.988448
6620.296,2.988615
6620.177,2.988781
6620.312,2.988948
6620.876,2.989115
6620.487,2.989281
6620.392,2.989448
6620.335,2.989614
6620.185,2.989781
6620.065,2.989948
6620.566,2.990114
6620.383,2.990281
6620.28,2.990448
6620.701,2.990615
6621.051,2.990781
6620.534,2.990948
6620.351,2.991115
6620.582,2.991281
6620.717,2.991437
6620.884,2.991604
6620.344,2.991771
6620.646,2.991937
6620.566,2.992104
6620.494,2.992271
6620.78,2.992437
6620.701,2.992604
6620.097,2.992771
6620.161,2.992938
6620.685,2.993104
6620.661,2.993271
6620.979,2.993438
6620.709,2.993604
6620.526,2.993781
6620.717,2.993948
6620.813,2.994115
6620.566,2.994281
6620.741,2.994448
6621.075,2.994615
6620.956,2.994781
6620.709,2.994948
6620.598,2.995115
6620.407,2.995281
6620.511,2.995448
6620.654,2.995615
6620.892,2.995781
6620.892,2.995948
6620.439,2.996114
6620.971,2.996281
6621.194,2.996448
6621.09,2.996614
6620.789,2.996781
6620.558,2.996948
6621.035,2.997115
6621.13,2.997281
6621.289,2.997448
6621.066,2.997615
6620.487,2.997781
6620.566,2.997948
6620.971,2.998125
6620.741,2.998292
6620.471,2.998458
6620.463,2.998625
6621.13,2.998792
6621.051,2.998958
6620.804,2.999125
6620.852,2.999292
6621.226,2.999458
6621.393,2.999625
6621.329,2.999792
6621.376,2.999958
6621.003,3.000125
6620.804,3.000292
6620.916,3.000458
6621.035,3.000625
6620.669,3.000792
6621.13,3.000958
6620.884,3.001125
6621.027,3.001292
6621.003,3.001458
6620.987,3.001625
6621.123,3.001781
6620.789,3.001948
6620.876,3.002115
6621.186,3.002281
6621.376,3.002448
6620.947,3.002614
6620.773,3.002781
6620.884,3.002948
6621.019,3.003114
6620.669,3.003281
6620.701,3.003448
6621.083,3.003615
6621.218,3.003781
6621.043,3.003948
6620.956,3.004115
6620.836,3.004281
6621.027,3.004448
6621.083,3.004615
6621.218,3.004781
6620.789,3.004958
6620.677,3.005125
6620.947,3.005292
6620.9,3.005448
6620.646,3.005615
6620.526,3.005781
6620.947,3.005948
6621.694,3.006114
6621.4,3.006281
6621.233,3.006448
6621.146,3.006614
6620.661,3.006781
6620.789,3.006948
6620.773,3.007115
6621.186,3.007281
6621.321,3.007448
6620.932,3.007615
6621.313,3.007781
6620.749,3.007948
6620.908,3.008115
6621.051,3.008281
6621.051,3.008448
6621.385,3.008615
6621.226,3.008781
6621.027,3.008948
6621.273,3.009115
6621.361,3.009281
6620.987,3.009448
6621.209,3.009614
6621.417,3.009781
6621.257,3.009948
6621.369,3.010115
6621.273,3.010281
6621.361,3.010448
6621.44,3.010615
6621.424,3.010781
6621.552,3.010948
6621.552,3.011115
6621.361,3.011281
6621.035,3.011448
6621.273,3.011615
6621.44,3.011781
6620.542,3.011948
6620.987,3.012115
6621.289,3.012281
6621.591,3.012448
6621.257,3.012614
6621.289,3.012771
6621.472,3.012938
6621.051,3.013104
6621.321,3.013271
6621.209,3.013438
6621.369,3.013604
6621.464,3.013771
6621.48,3.013937
6621.321,3.014104
6621.424,3.014281
6621.543,3.014448
6621.639,3.014615
6621.233,3.014781
6621.376,3.014948
6621.361,3.015115
6621.567,3.015281
6621.4,3.015448
6621.424,3.015615
6621.528,3.015781
6621.949,3.015948
6622.227,3.016114
6621.758,3.016281
6621.448,3.016448
6621.703,3.016614
6621.552,3.016781
6621.727,3.016948
6621.727,3.017115
6621.488,3.017281
6621.639,3.017448
6621.647,3.017615
6621.806,3.017781
6621.877,3.017948
6621.774,3.018115
6621.583,3.018281
6621.798,3.018448
6621.885,3.018615
6622.211,3.018792
6622.06,3.018958
6621.885,3.019125
6621.917,3.019292
6621.989,3.019458
6622.235,3.019625
6622.156,3.019792
6622.195,3.019958
6622.068,3.020125
6621.941,3.020292
6621.854,3.020458
6622.171,3.020625
6622.346,3.020792
6621.989,3.020958
6622.068,3.021125
6622.656,3.021292
6622.458,3.021458
6621.98,3.021625
6621.703,3.021792
6622.132,3.021958
6622.251,3.022125
6621.909,3.022292
6621.814,3.022458
6622.14,3.022625
6621.989,3.022781
6621.997,3.022948
6621.734,3.023114
6621.679,3.023281
6621.679,3.023448
6621.837,3.023615
6621.655,3.023781
6621.543,3.023948
6621.822,3.024115
6621.647,3.024281
6621.647,3.024448
6621.432,3.024615
6621.599,3.024781
6621.703,3.024948
6621.854,3.025115
6622.147,3.025281
6621.536,3.025448
6621.806,3.025615
6621.766,3.025781
6622.013,3.025948
6622.147,3.026114
6621.83,3.026281
6621.75,3.026448
6621.87,3.026615
6621.949,3.026781
6621.837,3.026948
6622.124,3.027115
6621.894,3.027281
6621.742,3.027448
6621.528,3.027615
6621.679,3.027781
6622.108,3.027948
6622.275,3.028115
6621.694,3.028281
6621.941,3.028448
6621.798,3.028615
6622.013,3.028781
6622.108,3.028948
6621.734,3.029114
6622.084,3.029281
6622.299,3.029448
6622.314,3.029614
6622.171,3.029781
6621.941,3.029948
6622.084,3.030115
6622.41,3.030281
6622.37,3.030448
6621.901,3.030615
6621.83,3.030781
6622.18,3.030948
6622.711,3.031115
6622.752,3.031281
6622.092,3.031448
6622.195,3.031615
6622.06,3.031781
6622.259,3.031948
6622.299,3.032115
6622.004,3.032281
6621.774,3.032448
6621.917,3.032614
6622.195,3.032781
6622.1,3.032948
6621.837,3.033114
6621.647,3.033281
6621.949,3.033437
6622.235,3.033604
6621.933,3.033771
6622.251,3.033937
6622.426,3.034104
6621.973,3.034271
6621.79,3.034437
6622.314,3.034604
6621.98,3.034781
6621.894,3.034948
6621.75,3.035115
6622.092,3.035281
6621.965,3.035448
6621.997,3.035614
6621.909,3.035781
6622.028,3.035948
6622.466,3.036114
6622.505,3.036281
6622.466,3.036448
6622.18,3.036615
6622.735,3.036781
6622.878,3.036948
6622.918,3.037115
6622.521,3.037281
6622.338,3.037448
6622.616,3.037615
6622.33,3.037781
6622.378,3.037948
6622.569,3.038115
6622.783,3.038281
6622.926,3.038448
6622.656,3.038615
6622.616,3.038781
6622.473,3.038948
6622.863,3.039114
6622.521,3.039292
6622.609,3.039458
6622.64,3.039625
6622.259,3.039792
6621.989,3.039958
6622.163,3.040125
6622.1,3.040292
6622.442,3.040458
6622.203,3.040625
6621.679,3.040792
6622.052,3.040958
6622.854,3.041125
6622.497,3.041292
6621.79,3.041458
6621.766,3.041625
6622.068,3.041802
6622.561,3.041958
6622.966,3.042125
6622.775,3.042292
6622.449,3.042458
6622.346,3.042625
6622.577,3.042792
6622.711,3.042958
6622.648,3.043125
6622.521,3.043292
6622.33,3.043458
6622.338,3.043625
6622.41,3.043792
6622.394,3.043948
6622.354,3.044115
6622.323,3.044281
6622.783,3.044448
6622.672,3.044615
6622.449,3.044781
6622.577,3.044948
6622.354,3.045115
6622.259,3.045281
6622.37,3.045448
6622.211,3.045614
6622.171,3.045781
6622.513,3.045948
6622.696,3.046114
6622.259,3.046281
6622.187,3.046448
6622.314,3.046615
6622.505,3.046781
6622.402,3.046948
6622.775,3.047115
6622.569,3.047281
6622.338,3.047448
6622.489,3.047615
6622.815,3.047781
6622.291,3.047948
6622.084,3.048115
6622.386,3.048281
6622.275,3.048448
6622.068,3.048615
6622.402,3.048781
6622.314,3.048948
6622.577,3.049114
6622.744,3.049271
6622.688,3.049448
6622.346,3.049615
6622.338,3.049781
6622.521,3.049948
6622.823,3.050115
6622.585,3.050281
6622.569,3.050448
6622.735,3.050615
6622.267,3.050781
6622.489,3.050948
6622.489,3.051115
6622.887,3.051281
6622.998,3.051448
6622.664,3.051615
6622.775,3.051781
6622.807,3.051948
6622.545,3.052114
6622.203,3.052281
6622.275,3.052448
6622.672,3.052614
6622.911,3.052781
6622.648,3.052948
6622.64,3.053115
6622.473,3.053281
6622.37,3.053448
6622.592,3.053615
6622.704,3.053781
6622.648,3.053937
6622.434,3.054104
6622.323,3.054271
6622.458,3.054437
6622.935,3.054604
6622.847,3.054771
6622.632,3.054937
6622.592,3.055104
6622.426,3.055271
6622.473,3.055438
6622.306,3.055604
6622.14,3.055771
6622.37,3.055938
6622.291,3.056104
6622.458,3.056281
6622.704,3.056448
6622.505,3.056615
6622.521,3.056781
6622.807,3.056948
6622.839,3.057115
6622.744,3.057281
6622.64,3.057448
6623.021,3.057615
6623.157,3.057781
6622.823,3.057948
6623.093,3.058115
6622.878,3.058281
6622.799,3.058448
6623.205,3.058614
6622.871,3.058781
6622.37,3.058948
6622.314,3.059114
6622.878,3.059281
6623.467,3.059448
6623.332,3.059615
6622.831,3.059781
6623.149,3.059948
6622.926,3.060115
6622.974,3.060292
6623.141,3.060458
6623.117,3.060625
6623.22,3.060792
6622.783,3.060958
6622.711,3.061125
6622.768,3.061292
6622.926,3.061458
6623.125,3.061625
6623.085,3.061792
6622.926,3.061958
6623.149,3.062125
6623.3,3.062302
6623.57,3.062469
6623.419,3.062635
6623.602,3.062792
6622.974,3.062958
6622.974,3.063125
6623.149,3.063292
6623.26,3.063458
6623.475,3.063625
6623.212,3.063792
6623.014,3.063958
6623.125,3.064125
6623.284,3.064292
6622.935,3.064458
6622.553,3.064625
6622.895,3.064781
6622.537,3.064948
6622.878,3.065114
6622.561,3.065281
6622.799,3.065448
6623.332,3.065614
6623.181,3.065781
6622.735,3.065948
6622.72,3.066115
6622.601,3.066281
6622.839,3.066448
6622.958,3.066615
6622.958,3.066781
6622.807,3.066948
6622.402,3.067115
6622.601,3.067281
6622.696,3.067448
6622.545,3.067615
6622.664,3.067781
6622.792,3.067948
6622.497,3.068115
6623.045,3.068281
6623.276,3.068448
6622.807,3.068614
6622.648,3.068781
6622.521,3.068948
6622.863,3.069114
6623.054,3.069281
6622.394,3.069448
6622.799,3.069615
6623.141,3.069781
6623.062,3.069948
6622.64,3.070115
6622.688,3.070281
6622.911,3.070448
6623.093,3.070615
6623.006,3.070781
6622.887,3.070948
6622.911,3.071115
6622.99,3.071281
6622.807,3.071448
6622.775,3.071615
6623.109,3.071781
6622.918,3.071948
6622.895,3.072114
6622.561,3.072281
6623.205,3.072448
6622.854,3.072614
6622.863,3.072781
6622.998,3.072948
6623.117,3.073115
6623.697,3.073281
6623.276,3.073448
6622.895,3.073615
6622.887,3.073781
6623.363,3.073948
6623.626,3.074115
6623.268,3.074281
6623.332,3.074448
6623.363,3.074615
6623.085,3.074781
6623.085,3.074948
6622.775,3.075114
6623.062,3.075281
6623.419,3.075448
6623.372,3.075604
6622.887,3.075771
6622.728,3.075938
6623.109,3.076104
6623.26,3.076271
6623.038,3.076448
6622.871,3.076615
6623.125,3.076781
6623.093,3.076948
6623.244,3.077115
6623.324,3.077281
6623.062,3.077448
6623.173,3.077615
6623.021,3.077781
6623.109,3.077948
6622.998,3.078115
6623.045,3.078281
6623.236,3.078448
6623.077,3.078614
6622.99,3.078781
6623.22,3.078948
6623.506,3.079114
6623.276,3.079281
6623.666,3.079448
6623.355,3.079615
6623.014,3.079781
6623.03,3.079948
6623.054,3.080115
6622.982,3.080281
6623.26,3.080448
6623.443,3.080615
6623.252,3.080781
6623.284,3.080948
6623.57,3.081115
6622.99,3.081292
6623.236,3.081458
6623.475,3.081625
6623.586,3.081792
6623.125,3.081958
6623.181,3.082125
6623.045,3.082292
6623.332,3.082458
6623.737,3.082625
6623.483,3.082792
6623.61,3.082958
6623.968,3.083125
6623.284,3.083292
6623.101,3.083458
6622.863,3.083625
6622.863,3.083792
6622.863,3.083958
6622.863,3.084125
6622.863,3.084292
6622.863,3.084458
6622.871,3.084625
6622.878,3.084792
6622.878,3.084958
6622.878,3.085114
6622.878,3.085281
6622.895,3.085448
6622.895,3.085614
6622.895,3.085781
6622.895,3.085948
6622.895,3.086115
6622.895,3.086281
6622.895,3.086448
6622.902,3.086615
6622.918,3.086781
6622.918,3.086948
6622.918,3.087115
6622.918,3.087281
6622.918,3.087448
6622.935,3.087615
6622.935,3.087781
6622.935,3.087948
6622.935,3.088115
6622.935,3.088281
6622.935,3.088448
6622.935,3.088614
6622.935,3.088781
6622.935,3.088948
6622.95,3.089115
6622.958,3.089281
6622.958,3.089448
6622.958,3.089615
6622.958,3.089781
6622.958,3.089948
6622.966,3.090115
6622.974,3.090281
6622.974,3.090448
6622.974,3.090615
6622.974,3.090781
6622.974,3.090948
6622.982,3.091115
6622.99,3.091281
6622.99,3.091448
6622.99,3.091614
6622.99,3.091781
6622.99,3.091948
6622.998,3.092114
6623.014,3.092281
6623.014,3.092448
6623.014,3.092615
6623.014,3.092781
6623.014,3.092948
6623.021,3.093115
6623.03,3.093281
6623.03,3.093448
6623.03,3.093615
6623.03,3.093781
6623.03,3.093948
6623.054,3.094115
6623.054,3.094281
6623.054,3.094448
6623.054,3.094615
6623.054,3.094781
6623.054,3.094948
6623.069,3.095114
6623.069,3.095281
6623.069,3.095448
6623.069,3.095614
6623.077,3.095781
6623.093,3.095937
6623.093,3.096104
6623.093,3.096271
6623.093,3.096437
6623.093,3.096604
6623.109,3.096771
6623.109,3.096937
6623.109,3.097104
6623.109,3.097271
6623.109,3.097448
6623.109,3.097615
6623.125,3.097781
6623.125,3.097948
6623.125,3.098114
6623.125,3.098281
6623.125,3.098448
6623.149,3.098614
6623.149,3.098781
6623.149,3.098948
6623.149,3.099115
6623.149,3.099281
6623.165,3.099448
6623.165,3.099615
6623.165,3.099781
6623.165,3.099948
6623.165,3.100115
6623.188,3.100281
6623.188,3.100448
6623.188,3.100615
6623.188,3.100781
6623.188,3.100948
6623.205,3.101115
6623.205,3.101281
6623.205,3.101448
6623.205,3.101614
6623.205,3.101792
6623.205,3.101958
6623.205,3.102125
6623.229,3.102292
6623.229,3.102458
6623.229,3.102625
6623.229,3.102792
6623.229,3.102958
6623.229,3.103125
6623.229,3.103292
6623.236,3.103458
6623.244,3.103625
6623.244,3.103792
6623.244,3.103958
6623.244,3.104125
6623.244,3.104292
6623.26,3.104458
6623.26,3.104625
6623.26,3.104792
6623.26,3.104958
6623.26,3.105125
6623.268,3.105292
6623.284,3.105458
6623.284,3.105625
6623.284,3.105792
6623.284,3.105958
6623.284,3.106125
6623.284,3.106281
6623.284,3.106448
6623.3,3.106615
6623.3,3.106781
6623.3,3.106948
6623.3,3.107115
6623.3,3.107281
6623.3,3.107448
6623.3,3.107615
6623.3,3.107781
6623.3,3.107948
6623.316,3.108114
6623.324,3.108281
6623.324,3.108448
6623.324,3.108614
6623.324,3.108781
6623.324,3.108948
6623.324,3.109125
6623.34,3.109281
6623.34,3.109448
6623.34,3.109615
6623.34,3.109781
6623.34,3.109948
6623.34,3.110115
6623.355,3.110281
6623.355,3.110448
6623.355,3.110615
6623.355,3.110781
6623.355,3.110948
6623.355,3.111104
6623.355,3.111271
6623.363,3.111438
6623.379,3.111604
6623.379,3.111781
6623.379,3.111948
6623.379,3.112115
6623.387,3.112281
6623.396,3.112448
6623.396,3.112615
6623.396,3.112781
6623.396,3.112948
6623.396,3.113115
6623.396,3.113281
6623.403,3.113448
6623.419,3.113615
6623.419,3.113781
6623.419,3.113948
6623.419,3.114115
6623.419,3.114281
6623.427,3.114448
6623.435,3.114614
6623.435,3.114781
6623.435,3.114948
6623.435,3.115114
6623.435,3.115281
6623.459,3.115448
6623.459,3.115615
6623.459,3.115781
6623.459,3.115948
6623.459,3.116115
6623.459,3.116281
6623.467,3.116437
6623.475,3.116615
6623.475,3.116771
6623.475,3.116937
6623.491,3.117104
6623.491,3.117271
6623.491,3.117437
6623.491,3.117604
6623.506,3.117771
6623.515,3.117938
6623.515,3.118104
6623.515,3.118271
6623.515,3.118438
6623.522,3.118604
6623.53,3.118771
6623.53,3.118948
6623.53,3.119115
6623.53,3.119281
6623.554,3.119448
6623.554,3.119615
6623.554,3.119781
6623.554,3.119948
6623.554,3.120115
6623.554,3.120281
6623.57,3.120448
6623.57,3.120615
6623.57,3.120781
6623.57,3.120948
6623.578,3.121114
6623.586,3.121281
6623.586,3.121448
6623.586,3.121614
6623.594,3.121781
6623.61,3.121948
6623.61,3.122115
6623.61,3.122281
6623.61,3.122448
6623.626,3.122615
6623.626,3.122781
6623.626,3.122948
6623.626,3.123115
6623.626,3.123281
6623.649,3.123458
6623.649,3.123625
6623.649,3.123792
6623.649,3.123958
6623.658,3.124125
6623.666,3.124292
6623.666,3.124458
6623.666,3.124625
6623.666,3.124792
6623.666,3.124958
6623.673,3.125125
6623.689,3.125292
6623.689,3.125458
6623.689,3.125625
6623.689,3.125792
6623.706,3.125958
6623.706,3.126125
6623.706,3.126292
6623.706,3.126458
6623.713,3.126625
6623.721,3.126792
6623.721,3.126948
6623.721,3.127115
6623.721,3.127281
6623.721,3.127448
6623.721,3.127614
6623.745,3.127781
6623.745,3.127948
6623.745,3.128114
6623.745,3.128281
6623.745,3.128448
6623.761,3.128615
6623.761,3.128781
6623.761,3.128948
6623.761,3.129115
6623.761,3.129281
6623.785,3.129448
6623.785,3.129615
6623.785,3.129781
6623.785,3.129948
6623.785,3.130115
6623.785,3.130281
6623.792,3.130448
6623.801,3.130615
6623.801,3.130781
6623.801,3.130948
6623.801,3.131114
6623.825,3.131281
6623.825,3.131448
6623.825,3.131614
6623.825,3.131781
6623.825,3.131948
6623.84,3.132115
6623.84,3.132281
6623.84,3.132448
6623.84,3.132615
6623.84,3.132781
6623.84,3.132948
6623.849,3.133115
6623.856,3.133281
6623.856,3.133448
6623.856,3.133615
6623.856,3.133781
6623.88,3.133948
6623.88,3.134115
6623.88,3.134281
6623.88,3.134448
6623.88,3.134614
6623.888,3.134781
6623.896,3.134948
6623.896,3.135114
6623.896,3.135281
6623.896,3.135458
6623.896,3.135615
6623.92,3.135781
6623.92,3.135948
6623.92,3.136115
6623.92,3.136281
6623.92,3.136448
6623.936,3.136615
6623.936,3.136781
6623.936,3.136948
6623.936,3.137115
6623.936,3.137281
6623.952,3.137448
6623.952,3.137614
6623.952,3.137771
6623.952,3.137938
6623.968,3.138104
6623.975,3.138271
6623.975,3.138438
6623.975,3.138604
6623.983,3.138771
6623.992,3.138937
6623.992,3.139104
6623.992,3.139281
6623.992,3.139448
6623.992,3.139615
6624.015,3.139781
6624.015,3.139948
6624.015,3.140115
6624.015,3.140281
6624.023,3.140448
6624.031,3.140615
6624.031,3.140781
6624.031,3.140948
6624.031,3.141114
6624.031,3.141281
6624.031,3.141448
6624.055,3.141614
6624.055,3.141781
6624.055,3.141948
6624.055,3.142115
6624.063,3.142281
6624.071,3.142448
6624.071,3.142615
6624.071,3.142781
6624.071,3.142948
6624.087,3.143115
6624.087,3.143281
6624.087,3.143448
6624.103,3.143615
6624.111,3.143781
6624.111,3.143948
6624.111,3.144125
6624.111,3.144292
6624.111,3.144458
6624.111,3.144625
6624.126,3.144792
6624.126,3.144958
6624.126,3.145125
6624.126,3.145292
6624.135,3.145458
6624.15,3.145625
6624.15,3.145792
6624.15,3.145958
6624.15,3.146125
6624.15,3.146292
6624.15,3.146458
6624.15,3.146625
6624.166,3.146792
6624.166,3.146958
6624.166,3.147125
6624.166,3.147292
6624.166,3.147448
6624.174,3.147614
6624.19,3.147781
6624.19,3.147948
6624.19,3.148114
6624.19,3.148281
6624.206,3.148448
6624.206,3.148615
