Sample,,,
Time,Force,Stroke,Gauge
sec,N,mm,mm
74.02,6140.145,1.233115,0.5980492
74.03,6140.566,1.233281,0.5980492
74.04,6140.502,1.233448,0.5981541
74.05,6140.78,1.233625,0.5981541
74.06,6141.027,1.233781,0.5985031
74.07,6141.242,1.233958,0.5985031
74.08,6141.392,1.234115,0.5985031
74.09,6141.011,1.234292,0.5989265
74.1,6140.979,1.234458,0.5992107
74.11,6141.233,1.234615,0.5992107
74.12,6142.012,1.234781,0.599268
74.13,6141.782,1.234948,0.599268
74.14,6141.099,1.235115,0.5991898
74.15,6141.623,1.235281,0.5991898
74.16,6141.4,1.235448,0.5991535
74.17,6141.687,1.235615,0.5991535
74.18,6141.917,1.235781,0.5991535
74.19,6142.25,1.235948,0.5992928
74.2,6142.545,1.236115,0.5992928
74.21,6142.211,1.236281,0.5996227
74.22,6142.291,1.236448,0.60005
74.23,6142.792,1.236615,0.60005
74.24,6142.974,1.236781,0.6004791
74.25,6142.807,1.236948,0.6004791
74.26,6143.093,1.237115,0.6004791
74.27,6143.006,1.237281,0.6008606
74.28,6142.751,1.237448,0.6011848
74.29,6143.157,1.237615,0.6011848
74.3,6143.657,1.237781,0.6014042
74.31,6143.538,1.237948,0.6014042
74.32,6143.26,1.238115,0.6014748
74.33,6143.212,1.238281,0.6014748
74.34,6143.538,1.238448,0.6014633
74.35,6144.007,1.238615,0.6014633
74.36,6144.055,1.238781,0.6015472
74.37,6143.928,1.238948,0.6015472
74.38,6144.086,1.239115,0.6018467
74.39,6144.277,1.239281,0.6018467
74.4,6144.237,1.239448,0.6023388
74.41,6144.357,1.239615,0.6023388
74.42,6144.778,1.239781,0.6029072
74.43,6144.849,1.239948,0.6029072
74.44,6144.985,1.240115,0.6034489
74.45,6145.39,1.240281,0.6034489
74.46,6145.183,1.240448,0.6034489
74.47,6145.397,1.240615,0.6039009
74.48,6145.533,1.240781,0.6042252
74.49,6146.105,1.240937,0.6042252
74.5,6146.113,1.241104,0.6042252
74.51,6145.867,1.241271,0.6043987
74.52,6146.352,1.241437,0.6044292
74.53,6146.32,1.241604,0.6044292
74.54,6146.439,1.241771,0.6043739
74.55,6146.59,1.241938,0.6043739
74.56,6146.502,1.242104,0.6043739
74.57,6146.368,1.242271,0.6042843
74.58,6146.733,1.242437,0.6042843
74.59,6146.813,1.242604,0.6042843
74.6,6146.407,1.242771,0.6042023
74.61,6146.844,1.242937,0.6041622
74.62,6146.86,1.243104,0.6041622
74.63,6147.066,1.243271,0.6041622
74.64,6147.257,1.243438,0.6042385
74.65,6147.345,1.243604,0.6044998
74.66,6147.615,1.243781,0.6044998
74.67,6147.941,1.243948,0.6044998
74.68,6147.901,1.244115,0.605463
74.69,6147.655,1.244281,0.605463
74.7,6147.663,1.244448,0.605463
74.71,6148.219,1.244615,0.6058922
74.72,6148.275,1.244781,0.6058922
74.73,6148.704,1.244948,0.6061592
74.74,6149.165,1.245115,0.6061592
74.75,6148.187,1.245281,0.6062927
74.76,6148.346,1.245448,0.6062927
74.77,6149.181,1.245615,0.6063805
74.78,6149.117,1.245781,0.6063805
74.79,6148.68,1.245948,0.6063805
74.8,6148.823,1.246115,0.6065102
74.81,6149.284,1.246281,0.6065102
74.82,6149.403,1.246448,0.60672
74.83,6149.586,1.246615,0.60672
74.84,6149.84,1.246781,0.607008
74.85,6149.626,1.246948,0.6073112
74.86,6150.166,1.247115,0.6075916
74.87,6150.063,1.247281,0.6075916
74.88,6150.039,1.247448,0.6075916
74.89,6150.19,1.247615,0.6078453
74.9,6150.421,1.247781,0.6078453
74.91,6150.571,1.247948,0.6081295
74.92,6151.136,1.248115,0.6081295
74.93,6150.619,1.248281,0.6084785
74.94,6150.73,1.248448,0.6084785
74.95,6151.024,1.248625,0.60923
74.96,6151.255,1.248792,0.60923
74.97,6150.961,1.248958,0.60923
74.98,6151.39,1.249125,0.60923
74.99,6151.732,1.249292,0.6094971
75,6151.859,1.249458,0.6094971
75.01,6151.923,1.249625,0.6096458
75.02,6151.613,1.249792,0.6096458
75.03,6151.795,1.249958,0.6097012
75.04,6152.566,1.250125,0.6097012
75.05,6153.083,1.250292,0.609726
75.06,6152.789,1.250458,0.6097889
75.07,6152.423,1.250625,0.6097889
75.08,6152.471,1.250792,0.6099224
75.09,6152.073,1.250958,0.6099224
75.1,6152.526,1.251125,0.6101074
75.11,6152.63,1.251292,0.6101074
75.12,6152.908,1.251458,0.6103268
75.13,6153.282,1.251625,0.6103268
75.14,6153.456,1.251792,0.6105633
75.15,6153.353,1.251948,0.6107998
75.16,6153.631,1.252115,0.6107998
75.17,6153.814,1.252281,0.6110096
75.18,6153.377,1.252448,0.6110096
75.19,6153.568,1.252615,0.6110096
75.2,6153.758,1.252781,0.6112709
75.21,6153.894,1.252948,0.6112709
75.22,6154.195,1.253115,0.6112709
75.23,6154.219,1.253281,0.6113453
75.24,6154.044,1.253448,0.6113453
75.25,6153.989,1.253615,0.6113453
75.26,6154.259,1.253781,0.6115265
75.27,6154.855,1.253948,0.6115265
75.28,6154.887,1.254115,0.6115265
75.29,6154.513,1.254281,0.6116581
75.3,6154.513,1.254448,0.6116581
75.31,6155.006,1.254615,0.6116581
75.32,6155.046,1.254781,0.6118183
75.33,6154.966,1.254948,0.6120224
75.34,6155.118,1.255115,0.6120224
75.35,6155.483,1.255281,0.6122742
75.36,6155.205,1.255448,0.6122742
75.37,6155.356,1.255615,0.6122742
75.38,6155.761,1.255781,0.6128654
75.39,6156.007,1.255948,0.6128654
75.4,6155.992,1.256115,0.6128654
75.41,6156.15,1.256281,0.6131458
75.42,6156.023,1.256448,0.6131458
75.43,6156.031,1.256615,0.6133709
75.44,6155.983,1.256781,0.6133709
75.45,6156.317,1.256938,0.6134987
75.46,6156.794,1.257115,0.6134911
75.47,6156.882,1.257281,0.6134911
75.48,6157.041,1.257448,0.6134911
75.49,6157.533,1.257615,0.6133709
75.5,6157.716,1.257781,0.6133709
75.51,6156.993,1.257948,0.6132393
75.52,6156.874,1.258115,0.6132393
75.53,6157.685,1.258281,0.6132298
75.54,6157.819,1.258448,0.6133976
75.55,6157.938,1.258615,0.6133976
75.56,6157.835,1.258781,0.6133976
75.57,6157.756,1.258948,0.6137142
75.58,6158.432,1.259115,0.6137142
75.59,6158.622,1.259281,0.6141319
75.6,6158.599,1.259448,0.6146049
75.61,6158.781,1.259615,0.6146049
75.62,6158.733,1.259781,0.6150703
75.63,6158.733,1.259948,0.6150703
75.64,6158.765,1.260115,0.6154518
75.65,6158.94,1.260281,0.6154518
75.66,6158.805,1.260448,0.6157341
75.67,6159.258,1.260615,0.6157341
75.68,6159.361,1.260781,0.6157341
75.69,6159.663,1.260948,0.6159401
75.7,6159.671,1.261115,0.6160698
75.71,6159.6,1.261281,0.6160698
75.72,6159.607,1.261448,0.6160698
75.73,6159.504,1.261615,0.6160698
75.74,6159.798,1.261781,0.616106
75.75,6159.917,1.261948,0.616106
75.76,6160.108,1.262115,0.6160984
75.77,6159.965,1.262281,0.6160984
75.78,6160.196,1.262448,0.6161594
75.79,6160.275,1.262615,0.6163883
75.8,6160.235,1.262781,0.6163883
75.81,6160.426,1.262948,0.6167622
75.82,6161.014,1.263104,0.6167622
75.83,6161.221,1.263271,0.6167622
75.84,6160.776,1.263438,0.6175976
75.85,6160.625,1.263604,0.6175976
75.86,6160.72,1.263771,0.6175976
75.87,6161.133,1.263948,0.6179924
75.88,6161.157,1.264115,0.6179924
75.89,6161.594,1.264281,0.6184006
75.9,6161.793,1.264448,0.6184006
75.91,6161.594,1.264615,0.6188049
75.92,6162.079,1.264781,0.6188049
75.93,6161.801,1.264948,0.6188049
75.94,6162.357,1.265115,0.6188049
75.95,6162.421,1.265281,0.6191883
75.96,6162.587,1.265448,0.6195374
75.97,6162.906,1.265615,0.6195374
75.98,6162.826,1.265781,0.6195374
75.99,6162.492,1.265948,0.6198444
76,6162.453,1.266115,0.6200657
76.01,6162.628,1.266281,0.6200657
76.02,6163.248,1.266448,0.6201534
76.03,6163.231,1.266615,0.6201534
76.04,6163.136,1.266781,0.6201229
76.05,6163.295,1.266948,0.6201229
76.06,6164.09,1.267115,0.6200657
76.07,6164.154,1.267281,0.6200657
76.08,6164.042,1.267448,0.6200733
76.09,6164.113,1.267615,0.6200733
76.1,6164.122,1.267781,0.6201439
76.11,6164.399,1.267948,0.6202011
76.12,6164.519,1.268115,0.6202011
76.13,6164.13,1.268281,0.6202011
76.14,6164.519,1.268448,0.6202087
76.15,6164.821,1.268615,0.6202431
76.16,6164.9,1.268781,0.6202431
76.17,6164.932,1.268958,0.6202431
76.18,6164.726,1.269125,0.6204014
76.19,6165.028,1.269292,0.6204014
76.2,6165.433,1.269458,0.6206894
76.21,6165.346,1.269625,0.6206894
76.22,6165.52,1.269792,0.6206894
76.23,6165.663,1.269958,0.6206894
76.24,6166.164,1.270125,0.6210384
76.25,6166.061,1.270292,0.6213856
76.26,6166.307,1.270458,0.6213856
76.27,6165.949,1.270625,0.6213856
76.28,6166.021,1.270792,0.6216831
76.29,6166.45,1.270958,0.6218719
76.3,6166.411,1.271125,0.6218719
76.31,6166.378,1.271292,0.6218719
76.32,6166.291,1.271458,0.6219234
76.33,6166.013,1.271625,0.6219234
76.34,6166.585,1.271792,0.6218929
76.35,6166.967,1.271958,0.6218929
76.36,6166.903,1.272125,0.6218929
76.37,6166.768,1.272292,0.6218929
76.38,6166.641,1.272458,0.6222916
76.39,6167.094,1.272615,0.6222916
76.4,6167.301,1.272781,0.6222916
76.41,6167.301,1.272948,0.6222916
76.42,6167.158,1.273115,0.622694
76.43,6167.459,1.273281,0.622694
76.44,6167.952,1.273448,0.6231461
76.45,6168.278,1.273615,0.6231461
76.46,6167.984,1.273781,0.623558
76.47,6167.825,1.273948,0.623558
76.48,6168.023,1.274115,0.6238632
76.49,6168.135,1.274281,0.6240234
76.5,6168.365,1.274448,0.6240234
76.51,6168.127,1.274615,0.6240273
76.52,6168.071,1.274781,0.6238785
76.53,6168.667,1.274948,0.6238785
76.54,6168.961,1.275115,0.6238785
76.55,6168.779,1.275281,0.6236267
76.56,6168.938,1.275448,0.6236267
76.57,6169.327,1.275615,0.6233482
76.58,6169.303,1.275781,0.6233482
76.59,6169.216,1.275948,0.6230907
76.6,6169.494,1.276115,0.6230907
76.61,6169.51,1.276281,0.6230907
76.62,6169.883,1.276448,0.6233654
76.63,6169.725,1.276615,0.6233654
76.64,6170.114,1.276781,0.6240196
76.65,6170.376,1.276948,0.6249828
76.66,6170.44,1.277115,0.6249828
76.67,6170.225,1.277281,0.6249828
76.68,6170.13,1.277448,0.6260738
76.69,6170.432,1.277615,0.6260738
76.7,6170.146,1.277781,0.6270714
76.71,6170.4,1.277948,0.6270714
76.72,6170.472,1.278115,0.6277981
76.73,6170.527,1.278281,0.6277981
76.74,6170.71,1.278448,0.6282902
76.75,6170.869,1.278615,0.6282902
76.76,6171.139,1.278781,0.6282902
76.77,6171.083,1.278948,0.628252
76.78,6171.004,1.279115,0.628252
76.79,6171.64,1.279281,0.6281834
76.8,6171.783,1.279448,0.6281834
76.81,6171.791,1.279615,0.6281281
76.82,6171.902,1.279781,0.6281281
76.83,6171.95,1.279948,0.6281357
76.84,6171.886,1.280115,0.6281357
76.85,6172.109,1.280281,0.6281357
76.86,6172.466,1.280448,0.6283321
76.87,6172.816,1.280615,0.6288223
76.88,6172.967,1.280781,0.6288223
76.89,6173.396,1.280948,0.6295185
76.9,6173.015,1.281115,0.630188
76.91,6172.657,1.281281,0.630188
76.92,6172.76,1.281448,0.6306553
76.93,6173.046,1.281615,0.6306553
76.94,6173.142,1.281781,0.6306553
76.95,6173.34,1.281948,0.6311054
76.96,6173.388,1.282115,0.6311054
76.97,6173.65,1.282281,0.6311054
76.98,6173.579,1.282448,0.6312828
76.99,6173.968,1.282615,0.6314278
77,6173.881,1.282781,0.6314278
77.01,6174.04,1.282948,0.6314278
77.02,6173.92,1.283104,0.6314583
77.03,6174.159,1.283271,0.6313324
77.04,6174.072,1.283437,0.6313324
77.05,6174.239,1.283604,0.6313324
77.06,6174.723,1.283771,0.6309452
77.07,6174.954,1.283937,0.6309452
77.08,6174.994,1.284104,0.6309452
77.09,6175.097,1.284271,0.6309452
77.1,6174.89,1.284438,0.6308346
77.11,6174.66,1.284604,0.6308346
77.12,6174.938,1.284771,0.6307182
77.13,6175.558,1.284938,0.6307182
77.14,6175.613,1.285115,0.6305561
77.15,6175.566,1.285281,0.6305561
77.16,6175.884,1.285448,0.6305561
77.17,6175.804,1.285615,0.6304016
77.18,6175.566,1.285781,0.6303444
77.19,6176.011,1.285948,0.6303444
77.2,6176.066,1.286115,0.6304131
77.21,6176.178,1.286281,0.6304131
77.22,6176.432,1.286448,0.6304131
77.23,6176.726,1.286615,0.6305923
77.24,6176.511,1.286781,0.6305923
77.25,6177.211,1.286948,0.6308746
77.26,6177.291,1.287115,0.631237
77.27,6177.02,1.287281,0.631237
77.28,6177.012,1.287448,0.6316395
77.29,6176.79,1.287615,0.6316395
77.3,6176.845,1.287781,0.6320477
77.31,6177.267,1.287948,0.6320477
77.32,6177.314,1.288115,0.6320477
77.33,6177.608,1.288281,0.6320477
77.34,6177.974,1.288448,0.6327991
77.35,6177.894,1.288615,0.6327991
77.36,6178.061,1.288781,0.6327991
77.37,6177.974,1.288948,0.63307
77.38,6177.664,1.289115,0.63307
77.39,6177.926,1.289281,0.6332035
77.4,6178.18,1.289448,0.6332741
77.41,6178.395,1.289625,0.6332741
77.42,6178.308,1.289781,0.6334476
77.43,6178.689,1.289958,0.6334476
77.44,6179.372,1.290125,0.6337814
77.45,6179.213,1.290292,0.6337814
77.46,6179.253,1.290458,0.6341038
77.47,6179.126,1.290625,0.6341686
77.48,6178.927,1.290792,0.6341686
77.49,6179.547,1.290958,0.6341686
77.5,6179.754,1.291125,0.6339264
77.51,6179.778,1.291292,0.6339264
77.52,6179.738,1.291458,0.6335487
77.53,6180.183,1.291625,0.6335487
77.54,6180.525,1.291792,0.633276
77.55,6180.461,1.291958,0.6332436
77.56,6180.715,1.292125,0.6332436
77.57,6180.898,1.292292,0.6332436
77.58,6180.644,1.292458,0.6334019
77.59,6180.572,1.292625,0.6334019
77.6,6180.549,1.292792,0.6336117
77.61,6180.819,1.292958,0.6336117
77.62,6180.692,1.293125,0.6338406
77.63,6180.843,1.293292,0.6341991
77.64,6180.922,1.293458,0.6341991
77.65,6180.898,1.293625,0.6341991
77.66,6181.097,1.293792,0.6347656
77.67,6181.073,1.293948,0.6347656
77.68,6181.725,1.294115,0.6354427
77.69,6181.558,1.294281,0.6360302
77.7,6181.447,1.294448,0.6360302
77.71,6181.622,1.294615,0.6364002
77.72,6181.669,1.294781,0.6364002
77.73,6181.749,1.294948,0.636528
77.74,6181.813,1.295115,0.6364727
77.75,6181.813,1.295281,0.6364727
77.76,6182.194,1.295448,0.6364727
77.77,6182.417,1.295615,0.6363544
77.78,6182.106,1.295781,0.6363544
77.79,6182.186,1.295948,0.6363106
77.8,6182.393,1.296115,0.6363106
77.81,6182.734,1.296281,0.6364574
77.82,6183.314,1.296448,0.6364574
77.83,6182.885,1.296615,0.6368275
77.84,6182.996,1.296781,0.637331
77.85,6183.41,1.296948,0.637331
77.86,6183.314,1.297115,0.6378193
77.87,6183.163,1.297281,0.6378193
77.88,6183.378,1.297448,0.6381893
77.89,6183.592,1.297615,0.6381893
77.9,6183.831,1.297781,0.6384373
77.91,6183.648,1.297948,0.6386471
77.92,6183.068,1.298115,0.6386471
77.93,6183.656,1.298281,0.6388969
77.94,6184.045,1.298448,0.6388969
77.95,6184.284,1.298615,0.6392307
77.96,6184.324,1.298771,0.6392307
77.97,6183.982,1.298937,0.6396027
77.98,6184.792,1.299104,0.6396027
77.99,6184.951,1.299271,0.6399364
78,6184.88,1.299438,0.6401939
78.01,6184.991,1.299604,0.6404018
78.02,6185.373,1.299771,0.6404018
78.03,6185.237,1.299948,0.6404018
78.04,6185.222,1.300115,0.6406231
78.05,6185.547,1.300281,0.6408806
78.06,6185.603,1.300448,0.6408806
78.07,6185.762,1.300615,0.6408806
78.08,6186.294,1.300781,0.6411438
78.09,6186.279,1.300948,0.6411438
78.1,6185.881,1.301115,0.6413727
78.11,6185.762,1.301281,0.6413727
78.12,6185.937,1.301448,0.6415405
78.13,6186.501,1.301615,0.641695
78.14,6186.811,1.301781,0.641695
78.15,6186.756,1.301948,0.6419029
78.16,6186.811,1.302115,0.6419029
78.17,6186.684,1.302281,0.6419029
78.18,6186.93,1.302448,0.642168
78.19,6186.946,1.302615,0.642168
78.2,6186.716,1.302781,0.642168
78.21,6187.137,1.302948,0.6424065
78.22,6187.359,1.303115,0.6424065
78.23,6187.296,1.303281,0.6424065
78.24,6187.455,1.303448,0.6423149
78.25,6187.622,1.303615,0.6422653
78.26,6187.686,1.303781,0.6422653
78.27,6187.892,1.303948,0.6422653
78.28,6188.051,1.304115,0.6423531
78.29,6188.202,1.304281,0.6425266
78.3,6187.9,1.304448,0.6425266
78.31,6187.979,1.304615,0.6426849
78.32,6188.496,1.304771,0.6426849
78.33,6188.48,1.304937,0.6428146
78.34,6188.369,1.305104,0.6429863
78.35,6188.337,1.305271,0.6429863
78.36,6188.067,1.305437,0.6429863
78.37,6188.687,1.305604,0.6429863
78.38,6189.179,1.305771,0.6429863
78.39,6188.909,1.305938,0.6432648
78.4,6188.282,1.306104,0.6436367
78.41,6188.615,1.306271,0.6440468
78.42,6189.338,1.306448,0.6444492
78.43,6189.911,1.306615,0.6444492
78.44,6189.808,1.306781,0.6444492
78.45,6189.402,1.306948,0.6448288
78.46,6189.37,1.307115,0.6448288
78.47,6189.68,1.307281,0.6451797
78.48,6189.974,1.307448,0.6451797
78.49,6190.61,1.307615,0.6454792
78.5,6190.252,1.307781,0.6457233
78.51,6190.379,1.307948,0.6457233
78.52,6190.443,1.308115,0.6459408
78.53,6190.737,1.308281,0.6459408
78.54,6190.983,1.308448,0.6459408
78.55,6191.333,1.308615,0.6461906
78.56,6191.357,1.308781,0.6461906
78.57,6190.983,1.308948,0.6461906
78.58,6190.944,1.309115,0.6461906
78.59,6191.396,1.309281,0.6465111
78.6,6191.524,1.309448,0.6468658
78.61,6191.492,1.309615,0.6468658
78.62,6191.921,1.309781,0.6468658
78.63,6192.017,1.309948,0.6471844
78.64,6191.818,1.310115,0.647398
78.65,6191.905,1.310292,0.647398
78.66,6192.128,1.310458,0.6474743
78.67,6192.358,1.310625,0.6474743
78.68,6192.454,1.310792,0.6474037
78.69,6191.985,1.310958,0.6474037
78.7,6192.255,1.311125,0.6472054
78.71,6192.788,1.311292,0.6469402
78.72,6192.891,1.311458,0.6469402
78.73,6192.843,1.311625,0.6466713
78.74,6193.122,1.311792,0.6464176
78.75,6193.217,1.311958,0.6464176
78.76,6193.161,1.312125,0.6461582
78.77,6192.938,1.312292,0.6459026
78.78,6193.225,1.312458,0.6459026
78.79,6193.511,1.312625,0.6459026
78.8,6193.399,1.312792,0.6456776
78.81,6193.781,1.312958,0.6456776
78.82,6194.29,1.313125,0.645462
78.83,6194.13,1.313292,0.6451836
78.84,6193.829,1.313458,0.6451836
78.85,6194.52,1.313625,0.6451836
78.86,6194.329,1.313792,0.6448288
78.87,6194.306,1.313958,0.6445007
78.88,6194.361,1.314125,0.6445007
78.89,6194.472,1.314281,0.6442776
78.9,6194.504,1.314448,0.6442776
78.91,6194.115,1.314615,0.6440315
78.92,6194.226,1.314781,0.6434956
78.93,6194.218,1.314948,0.6434956
78.94,6194.282,1.315115,0.6425304
78.95,6194.75,1.315281,0.6412945
78.96,6195.053,1.315448,0.6412945
78.97,6195.077,1.315615,0.6412945
78.98,6194.934,1.315781,0.6401749
78.99,6195.307,1.315948,0.6401749
79,6195.672,1.316115,0.6396465
79.01,6195.871,1.316281,0.6396465
79.02,6195.537,1.316448,0.6401234
79.03,6195.323,1.316615,0.6401234
79.04,6195.545,1.316781,0.6416721
79.05,6195.871,1.316948,0.6416721
79.06,6195.895,1.317115,0.6416721
79.07,6196.157,1.317281,0.6438446
79.08,6195.966,1.317448,0.6458492
79.09,6196.054,1.317625,0.6458492
79.1,6196.34,1.317781,0.6458492
79.11,6196.769,1.317948,0.6471062
79.12,6196.841,1.318115,0.6475163
79.13,6197,1.318281,0.6475163
79.14,6197.262,1.318448,0.6472931
79.15,6197.405,1.318615,0.6472931
79.16,6197.381,1.318781,0.6467381
79.17,6197.214,1.318948,0.6461964
79.18,6197.31,1.319115,0.6461964
79.19,6197.31,1.319281,0.6461964
79.2,6197.468,1.319448,0.6460514
79.21,6197.897,1.319615,0.6460514
79.22,6198.382,1.319781,0.6465721
79.23,6198.43,1.319948,0.6465721
79.24,6197.866,1.320115,0.6477909
79.25,6198.255,1.320281,0.6495094
79.26,6198.375,1.320448,0.6495094
79.27,6198.358,1.320615,0.6513577
79.28,6197.914,1.320781,0.6513577
79.29,6198.049,1.320948,0.6513577
79.3,6198.391,1.321115,0.6529121
79.31,6198.764,1.321281,0.6529121
79.32,6199.066,1.321448,0.6538067
79.33,6199.225,1.321615,0.6538067
79.34,6199.113,1.321792,0.6538353
79.35,6199.495,1.321948,0.6538353
79.36,6199.455,1.322125,0.6530228
79.37,6199.375,1.322292,0.6516685
79.38,6199.36,1.322448,0.6516685
79.39,6199.94,1.322615,0.6516685
79.4,6199.789,1.322781,0.6502953
79.41,6200.036,1.322948,0.6494255
79.42,6200.051,1.323115,0.6494255
79.43,6200.003,1.323281,0.6494255
79.44,6200.361,1.323448,0.6493778
79.45,6200.504,1.323615,0.6501827
79.46,6200.536,1.323781,0.6501827
79.47,6200.441,1.323948,0.6501827
79.48,6200.489,1.324115,0.6516685
79.49,6200.886,1.324281,0.6516685
79.5,6200.87,1.324448,0.6535664
79.51,6200.743,1.324615,0.6556282
79.52,6200.734,1.324781,0.6556282
79.53,6201.044,1.324937,0.6556282
79.54,6201.228,1.325104,0.6576424
79.55,6201.124,1.325271,0.6576424
79.56,6201.339,1.325437,0.6594028
79.57,6201.084,1.325604,0.6606903
79.58,6201.386,1.325771,0.6606903
79.59,6201.832,1.325938,0.6613369
79.6,6202.03,1.326104,0.6613369
79.61,6201.872,1.326271,0.6613045
79.62,6201.887,1.326437,0.6613045
79.63,6202.046,1.326615,0.6607342
79.64,6202.324,1.326781,0.6599026
79.65,6202.221,1.326948,0.6591206
79.66,6202.237,1.327115,0.6591206
79.67,6202.586,1.327281,0.658596
79.68,6202.427,1.327448,0.658596
79.69,6202.539,1.327615,0.658392
79.7,6203,1.327781,0.6584415
79.71,6203.254,1.327948,0.6584415
79.72,6202.976,1.328115,0.658596
79.73,6202.904,1.328281,0.658596
79.74,6203.461,1.328448,0.6586914
79.75,6203.707,1.328615,0.6586914
79.76,6203.842,1.328781,0.6586914
79.77,6203.715,1.328948,0.6584301
79.78,6204.072,1.329115,0.6584301
79.79,6204.16,1.329281,0.6584301
79.8,6204.311,1.329448,0.6581783
79.81,6204.327,1.329615,0.6581783
79.82,6203.985,1.329781,0.6581783
79.83,6203.922,1.329948,0.6580086
79.84,6204.16,1.330115,0.6580849
79.85,6204.51,1.330281,0.6580849
79.86,6204.486,1.330448,0.6580849
79.87,6204.454,1.330615,0.6585178
79.88,6204.422,1.330781,0.6592617
79.89,6204.716,1.330948,0.6592617
79.9,6204.708,1.331115,0.6600723
79.91,6204.629,1.331281,0.6606636
79.92,6204.621,1.331448,0.6606636
79.93,6205.034,1.331625,0.6609173
79.94,6205.479,1.331792,0.6609173
79.95,6205.463,1.331958,0.6609211
79.96,6205.368,1.332125,0.6609211
79.97,6205.551,1.332292,0.6608467
79.98,6205.146,1.332458,0.6608467
79.99,6205.598,1.332625,0.6608105
80,6205.94,1.332792,0.6608543
80.01,6206.067,1.332958,0.6608543
80.02,6206.242,1.333125,0.6609688
80.03,6206.29,1.333292,0.6609688
80.04,6206.521,1.333458,0.6609688
80.05,6207.093,1.333625,0.661129
80.06,6206.521,1.333792,0.6612988
80.07,6206.671,1.333958,0.6612988
80.08,6206.584,1.334125,0.6612988
80.09,6206.632,1.334292,0.6612988
80.1,6207.228,1.334458,0.6614532
80.11,6207.403,1.334625,0.6615906
80.12,6207.22,1.334792,0.6615906
80.13,6207.077,1.334958,0.6615906
80.14,6207.148,1.335125,0.6617527
80.15,6207.585,1.335292,0.6617527
80.16,6207.729,1.335448,0.661974
80.17,6207.784,1.335615,0.6622448
80.18,6207.72,1.335781,0.6622448
80.19,6207.896,1.335948,0.6622448
80.2,6207.824,1.336115,0.6622448
80.21,6207.562,1.336281,0.662508
80.22,6208.015,1.336448,0.662508
80.23,6208.158,1.336615,0.6626797
80.24,6208.261,1.336781,0.6626816
80.25,6208.507,1.336948,0.6626816
80.26,6208.555,1.337115,0.6626816
80.27,6208.92,1.337281,0.6625023
80.28,6208.976,1.337448,0.6625023
80.29,6208.896,1.337615,0.6621742
80.3,6208.96,1.337781,0.6621742
80.31,6208.905,1.337948,0.6617661
80.32,6208.714,1.338115,0.6613426
80.33,6209.016,1.338292,0.6613426
80.34,6209.572,1.338448,0.6613426
80.35,6209.66,1.338615,0.6609478
80.36,6209.564,1.338781,0.6609478
80.37,6209.588,1.338948,0.6606407
